hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
344321,1.0357661001,76,1,4,4,2,6,10,1,0,0,1
267997,1.4500099133,7,1,1,5,2,1,220,4,1,1,3
445188,2.7086804637,74,2,2,1,1,6,220,3,0,0,1
420403,1.4716054921,63,2,3,1,1,5,10,1,1,1,1
273667,4.6002880494,81,1,4,4,1,6,10,1,1,1,1
325377,1.0717082269,10,1,1,5,2,1,220,6,1,1,4
422141,0.4144729808,71,1,2,4,2,6,210,2,0,0,1
434546,2.491450778,38,2,1,1,1,4,10,1,0,0,1
124817,0.7687534158,40,2,2,1,2,4,220,3,1,1,2
333878,1.9891613518,20,2,1,1,1,3,220,4,2,2,4
356593,0.4763124973,47,1,1,1,1,5,10,1,2,2,1
273448,0.7684337289,73,1,2,4,1,6,210,2,1,1,1
434909,3.5086586753,78,1,2,4,1,6,210,2,1,1,1
267297,1.6332271787,28,2,1,1,1,4,220,3,2,2,2
247785,0.7709956611,73,2,2,4,2,6,210,2,1,1,1
288376,1.288285078,16,2,1,1,2,2,220,4,2,2,4
431285,0.695956903,56,2,1,1,1,5,210,2,2,2,2
131835,0.4473784876,55,1,2,1,1,5,220,3,2,2,1
444181,1.2979617361,81,1,4,4,1,6,10,1,1,1,1
457949,0.4977222181,90,1,2,4,1,6,210,2,1,1,1
110253,3.0103524804,31,1,1,1,1,4,210,2,2,2,2
330365,1.1955030289,14,2,1,5,2,1,230,2,0,0,2
332329,3.2963888905,47,2,4,1,1,5,230,3,4,4,1
329122,0.5870396107,63,2,2,4,1,5,210,2,2,2,2
277711,1.9561053204,86,1,2,4,1,6,220,3,3,3,1
270851,0.5808505251,8,1,1,5,2,1,220,4,3,3,4
348626,1.0353091589,81,1,2,4,1,6,210,2,1,1,1
450781,1.1477121077,42,2,1,1,2,4,230,2,0,0,1
250809,1.0317819133,79,2,2,1,2,6,210,2,0,0,1
451899,0.7235909832,15,1,1,3,2,2,220,4,1,1,3
342793,0.9436148145,43,1,2,1,1,4,220,4,1,1,1
271786,4.9314507199,41,1,1,1,1,4,210,2,0,0,2
449039,0.872270914,54,2,4,2,1,5,10,1,1,1,1
427281,1.005886965,87,1,2,4,2,6,210,2,0,0,1
417879,2.4507530684,42,2,2,1,1,4,220,4,2,2,2
420563,0.3422706646,60,2,2,1,1,5,220,3,1,1,2
152775,0.9665780032,34,2,2,2,1,4,220,4,2,2,2
426052,1.1707332518,21,1,1,1,1,3,220,3,1,1,3
331517,1.402309999,32,2,1,1,1,4,210,2,1,1,2
348386,0.5154652709,31,2,2,1,1,4,220,3,2,2,2
318509,0.9005023309,45,2,2,1,1,5,220,4,2,2,2
443337,0.6025155011,46,2,1,1,1,5,220,4,2,2,2
281506,2.4238506345,18,2,1,2,2,3,220,3,2,2,3
313672,0.9433279208,10,2,1,5,2,1,220,4,2,2,4
318486,1.3491847678,38,2,1,1,1,4,30,4,5,5,2
272368,1.1427494314,79,2,2,4,1,6,210,2,2,2,1
340982,0.8408589464,66,2,2,1,1,6,210,2,2,2,2
114885,1.3086229383,21,1,1,1,2,3,220,5,2,2,4
344587,1.3202086036,11,2,1,5,2,1,220,5,1,1,3
131722,0.2891581174,65,1,2,4,1,6,210,2,2,2,1
315566,1.3257440239,23,1,1,2,1,3,220,3,1,1,3
250593,1.0451689621,32,1,2,1,1,4,210,2,2,2,1
411762,1.3953695314,26,1,1,3,1,4,10,1,1,1,1
328498,3.0962694266,55,1,2,1,1,5,10,1,2,2,1
122631,0.5313388738,62,1,2,4,1,5,210,2,1,1,1
278217,6.2504163279,27,2,1,1,1,4,210,2,0,0,1
348104,0.815004959,37,2,2,1,1,4,220,3,2,2,2
151769,1.9640640611,31,1,2,1,1,4,210,2,2,2,2
346401,1.2738729362,91,1,2,4,2,6,210,2,0,0,1
456878,1.2759466854,35,1,2,1,1,4,210,2,1,1,1
441779,1.1708192459,63,2,2,1,1,5,220,3,2,2,1
437453,2.078726585,36,2,1,1,1,4,30,2,2,2,1
153077,0.4117329396,19,2,1,1,1,3,220,4,2,2,3
424955,1.8290933956,74,1,2,4,1,6,210,2,1,1,1
249014,0.9757678532,50,1,2,2,1,5,220,4,1,1,1
352039,0.7791092117,16,1,1,1,2,2,220,5,1,1,3
356341,1.5115767939,69,1,2,1,1,6,210,2,3,3,1
340517,1.2866417369,11,2,1,5,2,1,230,4,1,1,3
426578,0.8881188522,77,1,2,4,1,6,210,2,1,1,1
266735,0.9140328216,56,1,2,1,1,5,220,4,3,3,1
244589,1.9668084016,63,1,2,1,1,5,210,2,1,1,1
114602,0.4047598247,51,2,2,1,1,5,220,4,2,2,1
240342,0.3316231644,10,2,1,5,2,1,220,4,1,1,4
343979,0.7951976707,17,2,1,3,2,2,220,5,2,2,3
284648,0.6213165674,78,2,2,4,1,6,210,2,1,1,1
327881,0.8949238659,58,2,2,1,1,5,210,2,3,3,2
324937,0.5027750029,75,1,2,4,1,6,220,3,2,2,1
359105,1.5167116644,84,2,3,4,2,6,10,1,0,0,1
125002,2.5290452038,72,1,2,4,1,6,210,2,1,1,1
456074,1.4557895182,49,1,2,1,1,5,220,4,1,1,1
450389,2.1578027021,43,2,4,1,1,4,10,1,1,1,1
255814,0.9384636368,72,1,2,4,1,6,220,5,3,3,1
453528,0.4208566548,53,1,2,1,1,5,210,2,2,2,2
416912,0.4114856408,79,1,2,4,2,6,210,2,0,0,2
444035,1.1225619133,59,2,4,1,1,5,230,3,2,2,1
331517,1.402309999,32,2,1,1,1,4,210,2,1,1,2
439115,0.774557848,49,2,2,1,1,5,220,4,2,2,1
442366,2.2545383597,34,2,1,1,1,4,10,1,1,1,1
125628,2.5064419628,34,1,1,1,1,4,10,1,0,0,1
155515,2.8549407291,51,1,2,1,1,5,30,2,2,2,1
343628,0.3990408762,15,1,1,3,2,2,230,3,1,1,3
310129,0.7105035309,27,2,1,1,2,4,30,4,0,0,1
287351,0.9574284229,84,1,2,4,1,6,210,2,1,1,1
122977,1.1121000155,64,2,2,1,1,5,210,2,1,1,1
121233,1.9226661505,37,1,1,1,1,4,210,2,2,2,1
147487,2.8619087771,19,1,1,3,1,3,220,3,1,1,3
273302,2.2166492354,63,2,3,4,1,5,10,1,1,1,1
430503,0.5827564665,8,2,1,5,2,1,220,4,1,1,3
410014,3.102107273,34,1,1,1,1,4,10,1,3,3,1
120376,2.0935247904,45,2,1,1,1,5,10,1,0,0,1
311859,2.1946165228,28,2,1,1,1,4,210,2,1,1,1
121568,1.027570492,39,2,2,1,1,4,220,3,2,2,2
457181,1.00226821,57,1,1,1,1,5,10,1,1,1,1
332278,3.4748937031,38,2,1,1,1,4,10,1,1,1,1
270518,5.6043467974,12,2,1,5,2,1,230,3,1,1,2
249467,1.2470463371,58,2,2,1,2,5,210,2,1,1,2
426344,0.6168044571,39,2,2,1,1,4,220,4,2,2,2
240307,1.0814141776,34,2,2,1,1,4,220,3,1,1,2
127631,2.5098797516,58,2,4,1,1,5,10,1,0,0,1
289314,1.7258623374,43,2,1,1,1,4,10,1,1,1,1
415788,2.5128700367,8,1,1,5,2,1,220,5,1,1,4
357065,1.4036532547,64,2,4,4,1,5,10,1,1,1,1
276244,2.7261656979,86,2,3,4,2,6,10,1,0,0,1
120975,1.1432551747,62,1,2,4,1,5,210,2,2,2,2
337568,0.7041405198,29,1,1,1,2,4,10,1,0,0,1
155107,0.6368079983,10,2,1,5,2,1,230,4,1,1,4
445083,3.1772245087,31,2,1,1,1,4,210,2,0,0,1
277476,0.6694056465,8,2,1,5,2,1,220,5,1,1,3
277457,0.6962780461,79,2,4,4,2,6,10,1,0,0,1
459878,1.9580856377,26,2,1,1,1,4,30,3,1,1,3
321514,1.9160953133,7,2,1,5,2,1,220,4,1,1,3
349047,0.5475881065,67,2,2,4,1,6,210,2,1,1,2
241571,4.6018653253,21,2,1,1,2,3,220,5,0,0,3
118918,0.7625637636,35,1,1,1,1,4,10,1,1,1,1
252407,0.7491453603,45,1,2,1,1,5,220,4,1,1,1
265019,0.4046432734,13,2,1,5,2,1,220,5,2,2,5
281021,1.2269007999,72,2,4,4,1,6,10,1,0,0,1
417435,2.5989526096,41,1,2,1,1,4,30,5,1,1,1
289314,1.7258623374,43,2,1,1,1,4,10,1,1,1,1
448921,0.67953182,32,1,1,1,1,4,230,2,1,1,1
328232,0.9501321419,66,2,2,4,1,6,210,2,1,1,2
322716,2.4844512321,33,2,2,2,1,4,220,4,1,1,2
250846,0.5466158824,29,1,1,1,2,4,10,1,0,0,1
428175,1.0993726683,26,1,1,1,1,4,220,3,3,3,3
447798,0.6885097043,56,2,2,2,1,5,210,2,2,2,1
424213,0.7808797588,69,2,2,4,1,6,210,2,1,1,2
433677,0.7403453462,19,1,1,3,2,3,230,2,1,1,2
157247,1.7264259033,54,2,2,1,2,5,210,2,1,1,2
446635,2.2947740012,31,2,1,1,1,4,10,1,1,1,1
270441,0.6320709026,62,2,2,2,1,5,210,2,1,1,2
246263,0.9331029896,77,1,2,4,1,6,210,2,1,1,2
133835,1.6863992391,62,1,2,2,1,5,220,4,0,0,1
254724,2.7894837153,17,2,1,1,2,2,220,6,3,3,4
311836,0.8199759959,77,2,2,4,1,6,210,2,1,1,2
435872,1.7630620959,33,1,1,1,1,4,220,3,1,1,2
127684,1.3932970557,38,1,2,1,1,4,210,2,1,1,1
129703,1.8434521169,62,1,2,4,1,5,210,2,1,1,1
155415,1.176462377,70,1,2,4,1,6,210,2,1,1,1
323333,1.1631800071,14,1,1,5,2,1,220,4,1,1,4
281744,0.8458125752,74,1,3,4,1,6,10,1,1,1,1
286423,0.5855959766,46,2,2,1,1,5,210,2,2,2,1
156156,3.74001909,28,2,1,1,1,4,210,2,1,1,2
410136,1.794152289,56,1,4,1,1,5,210,2,1,1,1
322119,0.892792019,67,2,4,4,1,6,10,1,0,0,1
437766,0.928221491,55,2,4,1,1,5,230,3,2,2,1
347684,2.7678350458,72,1,4,4,1,6,210,2,2,2,1
272164,1.1858182301,30,1,2,1,1,4,220,3,2,2,1
139729,0.4593795494,11,2,1,5,2,1,220,5,2,2,4
359303,1.5347936524,16,1,1,1,2,2,220,7,3,3,6
110506,1.3777108747,88,2,3,4,2,6,10,1,0,0,1
117116,2.8223969157,26,2,1,2,1,4,10,1,0,0,1
419379,1.0105036798,24,2,1,1,1,4,220,3,1,1,3
443253,0.8084320825,58,2,2,1,1,5,30,3,1,1,3
339249,0.7065226408,81,1,3,4,1,6,10,1,1,1,1
437617,0.5005449475,43,2,1,1,1,4,220,4,2,2,2
440987,2.2900194418,44,1,2,1,2,5,210,2,0,0,1
324609,0.4879587475,83,1,2,4,1,6,210,2,1,1,1
150617,0.630893222,61,1,2,1,1,5,220,3,1,1,1
441553,0.9080102086,79,1,2,4,1,6,210,2,1,1,1
282922,1.2985696153,63,2,3,4,1,5,230,2,3,3,1
433685,0.5819439727,17,2,1,1,2,2,220,4,2,2,3
321674,1.9836958205,36,2,1,1,1,4,230,2,1,1,1
349325,3.0785279751,34,1,2,1,1,4,210,2,2,2,1
410976,1.5772758337,29,2,1,3,2,4,220,4,1,1,2
451154,0.3481072932,57,1,2,1,1,5,210,2,1,1,1
344414,1.0304091149,62,2,2,4,1,5,220,3,2,2,2
445781,2.6803053396,19,2,1,1,1,3,220,4,3,3,3
287636,3.7124909448,27,1,1,1,1,4,10,1,0,0,1
131574,0.6282151134,18,1,1,1,1,3,220,3,2,2,3
413018,0.7820908975,41,2,2,1,1,4,220,4,2,2,1
117192,0.4749735348,60,2,2,1,1,5,30,5,1,1,2
316039,0.6512096705,61,1,2,1,1,5,210,2,2,2,1
258992,4.158629433,61,1,4,1,1,5,10,1,1,1,1
359977,1.3619151695,68,1,4,4,1,6,10,1,1,1,1
251101,4.5599088399,38,2,2,1,1,4,220,4,3,3,2
252146,1.6198891183,63,2,3,4,1,5,10,1,1,1,1
141832,0.6236349738,88,2,3,4,2,6,10,1,0,0,1
429549,0.4755067082,69,1,4,4,1,6,30,3,4,4,1
318495,1.3435558691,59,1,2,1,1,5,220,3,1,1,1
342352,1.5164092042,37,2,2,1,1,4,220,5,1,1,2
143127,1.0525436752,36,1,2,1,1,4,210,2,2,2,1
158863,1.7797929239,40,1,1,1,1,4,210,2,2,2,1
327135,2.5124908713,91,1,3,4,2,6,10,1,0,0,1
242306,3.8136215732,19,1,1,3,1,3,220,4,3,3,3
344554,0.9358128441,81,1,2,4,2,6,210,2,0,0,1
247958,1.0182662081,62,1,2,4,1,5,220,3,2,2,1
358065,1.0055183438,59,1,2,1,1,5,30,4,1,1,1
272919,0.5357755957,77,1,2,4,1,6,210,2,1,1,1
358319,0.9348119733,42,1,2,1,1,4,220,5,1,1,1
277531,1.0749338332,81,1,2,4,2,6,210,2,0,0,1
273947,2.8986744531,42,2,2,2,2,4,30,6,1,1,3
154048,1.1598404332,57,2,2,1,1,5,220,3,2,2,2
255935,2.264515511,15,1,1,3,2,2,220,3,1,1,3
442634,0.2641442004,86,1,2,4,1,6,210,2,1,1,1
268413,1.025844413,87,2,3,4,2,6,10,1,0,0,1
117084,0.5411519866,92,2,3,4,2,6,10,1,0,0,1
426823,0.5155797922,30,1,1,1,1,4,230,2,1,1,2
428361,1.0252134835,59,1,4,1,1,5,30,3,5,5,1
260437,0.6403035148,12,2,1,5,2,1,220,4,2,2,3
313481,1.3915359193,35,2,4,1,2,4,220,3,1,1,2
456417,0.5510897638,30,1,1,1,1,4,30,3,1,1,2
337517,1.1391883427,19,2,1,3,1,3,220,4,2,2,3
336695,0.9538468423,77,2,2,1,1,6,210,2,2,2,2
336235,0.299653397,64,1,2,1,1,5,210,2,1,1,2
137774,0.3384327438,13,2,1,5,2,1,220,5,3,3,5
158154,1.7399143878,30,1,1,1,1,4,10,1,0,0,1
317271,0.3242140527,46,2,2,1,1,5,220,4,1,1,1
277088,2.8388591544,78,1,4,4,1,6,10,1,1,1,1
110909,2.373365024,27,1,2,1,1,4,210,2,1,1,2
119999,2.5040821226,36,2,1,1,1,4,10,1,1,1,1
312018,2.0493154423,45,1,3,1,1,5,10,1,1,1,1
419822,1.0204446375,39,1,2,1,1,4,220,3,2,2,2
323954,0.8272188909,8,2,1,5,2,1,220,5,1,1,5
247979,1.3009428338,89,2,2,4,2,6,10,1,0,0,1
316666,0.6607636983,65,1,4,4,1,6,10,1,1,1,1
351186,1.5962762589,20,1,1,1,1,3,220,6,3,3,4
257681,0.260431815,67,1,2,4,1,6,210,2,3,3,1
337241,0.662074306,43,2,2,2,2,4,220,3,0,0,2
262488,2.471713822,40,2,1,1,1,4,210,2,1,1,1
352105,2.4580526366,46,1,1,1,1,5,10,1,1,1,1
447944,1.4690861245,52,2,2,1,1,5,220,4,2,2,1
112934,1.0112652444,19,2,1,1,2,3,230,3,1,1,2
282312,2.7267543619,21,2,1,3,1,3,30,3,0,0,1
314445,0.5358892962,50,1,2,1,1,5,210,2,1,1,2
260868,0.7535344356,60,2,2,2,2,5,210,2,1,1,2
452543,1.4747858375,30,2,1,2,2,4,230,2,0,0,2
326548,0.896279114,49,2,4,1,1,5,230,3,1,1,1
342413,2.3501458499,11,2,1,5,2,1,220,4,1,1,3
145335,0.6695663304,47,2,4,2,2,5,230,2,0,0,1
319344,0.7993173059,71,2,2,4,1,6,210,2,1,1,2
144879,2.8926415744,20,1,1,3,1,3,220,3,2,2,3
459527,0.5139104278,74,1,2,4,1,6,210,2,1,1,1
280375,3.5760695127,12,1,1,5,2,1,220,3,2,2,3
248528,0.381429708,12,1,1,5,2,1,220,4,2,2,4
418631,0.7640108437,83,1,2,4,1,6,210,2,2,2,1
142235,3.5252632082,80,1,2,4,1,6,210,2,1,1,1
418776,0.4978765883,38,2,1,1,1,4,220,5,2,2,1
420735,0.9788782439,18,2,1,1,2,3,230,4,0,0,2
424811,0.4974793511,59,2,2,1,1,5,210,2,1,1,2
348598,3.2100738517,27,2,1,1,2,4,30,2,0,0,1
321509,1.3711168204,31,2,1,1,1,4,220,3,3,3,2
116157,2.0907957869,16,2,1,1,2,2,220,6,3,3,5
242548,2.2279183426,55,2,3,1,1,5,10,1,1,1,1
430325,1.2749167423,78,1,2,4,1,6,210,2,1,1,2
415637,0.9910839319,65,2,2,4,2,6,220,3,1,1,1
452972,0.5401104898,47,2,2,1,1,5,220,6,1,1,2
412435,1.1627954045,76,1,2,4,1,6,210,2,2,2,2
131402,0.9940626728,39,2,1,1,1,4,220,3,0,0,1
279421,2.2564878398,54,1,2,1,1,5,220,4,1,1,1
136114,0.3523669413,47,2,2,1,1,5,220,5,1,1,1
411148,0.5805530351,73,2,1,4,2,6,10,1,0,0,1
147066,0.5634563311,54,2,4,1,1,5,230,2,3,3,1
459082,1.9247071819,86,1,3,4,1,6,10,1,1,1,1
410518,0.6913234907,62,2,2,1,1,5,210,2,2,2,2
446954,1.8835993614,74,2,2,4,1,6,210,2,1,1,2
320815,1.369056398,86,2,3,4,1,6,10,1,1,1,1
419855,1.2922729345,54,2,4,1,2,5,230,2,0,0,1
318005,0.3861850805,33,2,2,1,1,4,220,5,2,2,2
127584,1.0360865278,32,1,1,1,2,4,210,2,0,0,1
122311,0.5574053589,56,2,2,1,1,5,220,5,4,4,2
453755,0.8427272258,37,1,2,1,1,4,220,4,1,1,1
150644,2.3034350676,46,2,2,2,1,5,220,4,2,2,1
417826,1.3198275896,74,1,2,4,1,6,210,2,1,1,1
284201,0.5442378833,55,1,2,1,1,5,220,5,3,3,2
241687,1.1780506167,97,2,3,4,2,6,10,1,0,0,1
412843,1.2534361538,74,2,2,4,1,6,210,2,2,2,2
245685,1.7417963793,69,2,2,4,1,6,210,2,1,1,2
322843,1.8685726892,75,1,2,4,1,6,210,2,1,1,1
344273,1.7190742649,36,2,1,1,2,4,230,2,0,0,1
419664,3.5364959082,36,2,2,1,1,4,210,2,2,2,1
241554,1.4180034984,72,1,2,4,1,6,210,2,2,2,2
266483,1.04788162,32,2,1,1,1,4,210,2,1,1,2
345542,2.1467290492,33,2,2,1,1,4,220,4,1,1,1
120211,2.2291768279,51,2,1,1,2,5,10,1,0,0,1
415593,2.2518580872,55,2,4,1,1,5,10,1,1,1,1
263399,2.4455046522,30,1,2,1,1,4,220,3,2,2,1
250453,0.7668984934,18,1,1,3,1,3,220,3,2,2,3
354708,2.2900194418,35,1,2,1,1,4,220,4,0,0,2
352358,1.4312516638,53,1,2,1,1,5,220,5,2,2,1
156752,1.2662283957,22,2,1,1,1,3,220,3,2,2,3
332436,3.5130057174,25,1,1,1,1,4,210,2,3,3,2
310335,1.0502743479,69,1,4,4,1,6,10,1,1,1,1
143996,1.1390638611,46,2,2,1,1,5,210,2,7,5,2
279792,1.9815206269,41,2,2,1,1,4,230,2,1,1,1
244705,2.1168314754,44,1,4,1,1,5,220,3,1,1,1
455201,0.6792145365,26,2,1,2,1,4,220,4,2,2,3
330052,2.7448401813,27,2,1,1,1,4,210,2,1,1,2
442029,1.9455010418,29,1,1,3,1,4,210,2,2,2,1
113377,0.2993026915,62,1,2,1,1,5,220,3,0,0,1
453202,1.5857128319,59,1,4,1,1,5,210,2,1,1,2
434844,3.2181646413,39,1,1,1,1,4,10,1,1,1,1
413745,1.6711551626,54,1,2,1,1,5,210,2,1,1,2
241121,1.7046307346,34,2,1,1,1,4,220,3,1,1,1
455166,0.391084548,54,1,4,2,1,5,10,1,0,0,1
285901,2.0684303639,29,1,1,1,1,4,220,3,2,2,3
319648,1.5771395649,57,2,2,1,1,5,210,2,0,0,2
426842,0.4268751489,84,1,3,4,2,6,10,1,0,0,1
122294,1.2446971617,92,1,3,4,1,6,10,1,1,1,1
280555,0.9092513895,57,1,2,1,1,5,220,3,1,1,1
284586,3.1569333215,53,1,4,1,1,5,220,4,1,1,1
434371,1.5936264004,60,1,2,1,1,5,10,1,0,0,1
156891,1.0697191472,67,2,4,4,1,6,210,2,2,2,1
263326,1.082516582,69,2,4,4,1,6,10,1,1,1,1
453178,1.6433967614,25,2,1,1,1,4,30,2,1,1,2
456557,2.4966539539,83,2,2,4,1,6,210,2,2,2,2
263272,0.7652143197,73,2,2,4,1,6,10,1,1,1,1
343355,4.1318497211,41,2,1,1,2,4,10,1,0,0,1
272144,1.6074691804,31,2,1,2,2,4,230,2,1,1,2
455849,0.9583171475,44,2,2,2,1,5,220,4,4,4,2
359449,1.1800541573,7,1,1,5,2,1,220,4,0,0,4
145279,1.033004784,63,2,2,4,1,5,210,2,1,1,2
358982,0.8356802031,64,1,2,4,1,5,210,2,2,2,1
262747,0.5466642287,73,2,1,4,1,6,10,1,1,1,1
242769,1.146049812,73,2,4,4,1,6,10,1,1,1,1
356814,5.4863445777,38,2,1,1,1,4,220,3,0,0,1
143181,2.0171587555,6,2,1,5,2,1,220,4,0,0,4
156137,1.8368633784,29,2,1,1,2,4,230,2,1,1,2
412425,1.4587967887,26,2,1,1,1,4,210,2,1,1,1
418758,3.0432938804,16,2,1,1,2,2,220,8,2,2,3
146011,1.8801157083,48,1,2,1,1,5,220,3,2,2,1
351954,1.2774164571,64,2,2,1,1,5,210,2,2,2,2
152395,1.1816509888,25,1,1,3,1,4,230,2,0,0,2
256526,1.2179591901,11,2,1,5,2,1,220,6,2,2,4
152807,1.247149771,60,1,2,1,1,5,220,3,1,1,1
247869,1.1851399763,13,1,1,5,2,1,220,4,1,1,3
248106,0.4869308442,61,1,2,1,1,5,220,3,1,1,1
150336,1.4620035096,54,2,2,1,1,5,10,1,0,0,1
351467,0.6099207251,78,1,2,4,1,6,210,2,1,1,1
121166,0.882538643,60,1,2,1,1,5,210,2,3,3,1
458628,2.5617934867,45,1,1,1,1,5,10,1,1,1,1
154618,0.3673194025,53,1,2,1,1,5,220,3,1,1,1
241359,0.9948162474,72,2,2,4,1,6,210,2,1,1,2
331411,1.8910302878,21,1,1,1,1,3,220,6,2,2,3
135377,0.400055919,44,2,2,1,1,5,30,5,3,3,2
429978,1.0756192233,33,2,1,1,1,4,210,2,1,1,1
430054,1.1389374974,52,2,2,1,2,5,10,1,0,0,1
138617,2.2813910382,62,1,1,1,1,5,10,1,1,1,1
159021,2.2047532738,38,1,2,1,1,4,220,4,1,1,1
260044,0.773097633,59,2,2,1,1,5,210,2,2,2,1
439158,0.6515790309,54,2,2,2,1,5,210,2,3,3,2
113489,1.0634370333,37,2,2,1,1,4,220,4,3,3,2
249245,1.3861222784,29,1,1,1,2,4,10,1,0,0,1
335225,0.9257187521,46,1,2,1,1,5,220,4,2,2,1
128046,2.5513028951,7,1,1,5,2,1,220,6,0,0,3
271536,0.5048002798,37,2,2,1,1,4,220,4,1,1,2
429633,2.2884163877,31,2,1,1,1,4,210,2,1,1,2
134655,1.0867807519,58,1,2,1,1,5,210,2,1,1,1
416462,0.7454789612,50,1,2,1,1,5,220,4,2,2,1
150843,1.1785921253,72,1,2,4,1,6,210,2,1,1,1
452883,2.0350407796,38,2,2,1,1,4,220,4,1,1,2
318636,0.685034238,24,2,1,1,1,4,230,2,1,1,2
340208,1.756219197,60,2,2,2,1,5,210,2,2,2,1
310624,0.6841890183,56,2,4,1,2,5,210,2,1,1,1
118625,0.4661770704,65,2,2,4,1,6,210,2,1,1,2
115812,1.4949713379,42,1,2,1,1,4,220,6,2,2,1
157476,1.6116155882,53,1,2,1,1,5,220,4,13,5,1
358632,0.1744589857,59,2,2,1,1,5,210,2,1,1,2
319748,0.7007125569,77,2,3,4,2,6,10,1,0,0,1
347046,2.2921782063,23,1,2,1,1,3,230,4,2,2,3
143215,1.2556865194,85,1,1,4,1,6,10,1,0,0,1
354964,1.2254064241,41,2,2,1,1,4,220,3,3,3,2
414645,1.0068966771,58,2,2,1,1,5,210,2,2,2,2
257109,1.3280832267,36,1,2,1,1,4,210,2,1,1,1
321374,1.0289763432,55,2,2,1,1,5,210,2,2,2,2
279474,1.2037679692,28,1,2,1,1,4,10,1,0,0,1
433827,0.7150000425,63,1,2,4,1,5,210,2,2,2,1
420435,1.0513316592,49,1,2,1,1,5,220,4,1,1,2
248958,0.6413996399,17,1,1,1,2,2,220,4,1,1,4
415646,1.8866811441,29,1,1,1,1,4,10,1,3,3,1
278976,0.8159793865,64,1,3,1,1,5,10,1,1,1,1
313765,0.4887411634,65,2,4,4,1,6,210,2,2,2,2
320648,0.4944876764,49,2,1,1,1,5,220,3,1,1,2
343213,1.2584684443,62,2,4,1,1,5,10,1,0,0,1
355254,0.5151770812,78,1,2,4,1,6,210,2,0,0,1
315531,0.5422805461,66,2,1,4,1,6,10,1,1,1,1
336332,1.1489378995,47,2,1,1,1,5,10,1,1,1,1
413269,0.4003004107,48,2,2,1,1,5,220,4,1,1,1
337011,0.5500857241,53,2,2,1,1,5,220,5,2,2,2
146987,2.3563816342,49,2,4,1,1,5,230,3,0,0,1
284428,3.4076168854,67,1,3,4,1,6,10,1,1,1,1
252543,2.0058480288,51,1,2,1,1,5,220,4,2,2,1
311084,2.4467167121,48,2,2,1,1,5,220,4,1,1,2
348601,4.2142107452,55,2,2,1,1,5,220,4,1,1,2
136796,2.3186201256,26,2,1,1,1,4,210,2,1,1,1
315022,2.6745473582,43,2,2,2,1,4,220,5,2,2,2
428662,0.5493459396,74,2,2,4,1,6,210,2,1,1,2
147745,2.5743112084,39,2,2,1,1,4,220,4,2,2,1
458111,1.9909077522,81,2,3,4,1,6,10,1,1,1,1
451989,0.8278036069,49,2,4,1,1,5,230,3,1,1,1
279213,1.1985666929,43,1,2,1,1,4,220,4,1,1,1
245324,2.5945561374,30,1,2,1,1,4,220,3,1,1,1
141614,0.487617118,44,1,2,1,1,5,220,4,0,0,1
136884,1.0043204895,61,2,2,1,1,5,210,2,1,1,1
414526,2.5525967221,48,1,2,1,1,5,220,4,1,1,1
412628,2.2238887517,36,1,2,1,1,4,220,4,0,0,1
152088,2.3784121864,37,1,2,1,1,4,220,4,2,2,1
250023,1.9204649986,79,1,4,4,1,6,10,1,1,1,1
132419,1.7127432027,45,1,2,2,1,5,220,4,1,1,1
458762,0.5628053505,47,1,1,1,1,5,210,2,1,1,2
146968,1.2032592469,64,1,4,1,1,5,10,1,1,1,1
320969,2.6036275579,43,2,1,1,1,4,210,2,2,2,2
344751,1.1946805883,20,2,1,3,1,3,220,4,2,2,3
260666,3.6686633296,43,2,1,2,1,4,10,1,1,1,1
352201,2.9650929564,52,1,2,1,1,5,220,5,2,2,1
289727,2.4754221579,18,2,1,1,2,3,220,3,2,2,3
359345,1.4335063386,88,2,3,4,2,6,10,1,0,0,1
436061,2.2887493295,57,1,1,1,1,5,220,3,0,0,1
444728,0.7419608664,32,2,2,2,1,4,220,6,1,1,2
459093,0.6277862749,72,1,4,4,1,6,10,1,1,1,1
437406,0.4904340679,77,2,3,4,1,6,10,1,1,1,1
117177,0.8092181,8,2,1,5,2,1,220,5,1,1,3
448063,1.2324240939,12,2,1,5,2,1,230,4,2,2,4
117052,4.4124958363,10,2,1,5,2,1,230,3,0,0,3
356739,0.6496473053,16,1,1,3,2,2,220,8,3,3,4
270739,0.8558109724,52,2,2,1,1,5,210,2,1,1,1
120448,1.554933107,69,1,2,4,1,6,210,2,2,2,1
426774,0.3672108052,9,2,1,5,2,1,220,4,2,2,4
349858,1.4897910284,78,1,3,1,1,6,230,3,3,3,1
435103,0.8036583262,62,1,2,1,1,5,210,2,2,2,1
146573,1.4659983228,45,2,1,1,1,5,220,6,0,0,2
452652,1.1594931195,23,2,1,3,1,3,220,3,2,2,3
328144,0.9108383184,58,1,2,1,1,5,220,5,2,2,1
356903,1.3036021687,83,2,4,4,2,6,10,1,0,0,1
424768,0.9742549082,24,2,1,1,1,4,220,3,3,3,3
111436,2.1865027684,40,1,2,1,1,4,220,4,2,2,1
156345,0.5925893046,39,2,2,1,1,4,230,3,1,1,1
436814,1.1194034441,70,2,4,1,1,6,10,1,1,1,1
